STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/3/2012,0,,,,36.7,23.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/4/2012,0,,,,36.7,25,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/5/2012,0,,,,37.8,24.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/6/2012,0,,,,38.3,23.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/7/2012,0,,,,37.8,24.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/8/2012,0.5,,,,27.8,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/9/2012,0,,,,32.2,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/10/2012,0,,,,32.8,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/11/2012,0,,,,33.3,15,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/12/2012,0,,,,35,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/13/2012,9.4,,,,31.7,22.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/14/2012,1.5,,,,31.7,21.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/15/2012,0.3,,,,31.7,21.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/16/2012,14.7,,,,27.8,21.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/17/2012,33.3,,,,22.8,20.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/18/2012,0,,,,31.1,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/19/2012,0,,,,28.9,15,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/20/2012,0,,,,30.6,12.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/21/2012,0,,,,31.7,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/22/2012,0,,,,32.8,16.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/23/2012,0,,,,33.9,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/24/2012,0,,,,33.9,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/25/2012,0,,,,33.3,20,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/26/2012,0,,,,32.8,20.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/27/2012,0,,,,31.7,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/28/2012,0,,,,33.3,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/29/2012,60.2,,,,25.6,21.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/30/2012,33.8,,,,21.7,16.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/1/2012,0,,,,28.3,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/2/2012,0,,,,27.8,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/3/2012,0,,,,28.9,12.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/4/2012,0,,,,30.6,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/5/2012,0,,,,30.6,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/6/2012,0,,,,20,11.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/7/2012,0,,,,16.7,10,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/8/2012,0.3,,,,19.4,9.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/9/2012,0,,,,27.2,9.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/10/2012,0,,,,31.1,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/11/2012,0,,,,30.6,20.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/12/2012,0,,,,30.6,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/13/2012,0,,,,31.7,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/14/2012,1.3,,,,31.1,16.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/15/2012,0,,,,27.8,12.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/16/2012,2,,,,22.2,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/17/2012,0,,,,31.1,15,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/18/2012,0,,,,27.2,10,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/19/2012,0,,,,26.7,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/20/2012,0,,,,29.4,7.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/21/2012,0,,,,31.7,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/22/2012,0,,,,31.1,20,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/23/2012,0,,,,30,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/24/2012,0,,,,30.6,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/25/2012,0.8,,,,31.1,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/26/2012,2,,,,19.4,10.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/27/2012,0,,,,17.2,3.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/28/2012,0,,,,19.4,1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/29/2012,0,,,,20.6,1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/30/2012,0,,,,23.3,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/31/2012,0,,,,28.9,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/1/2012,0,,,,30.6,9.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/2/2012,0,,,,30.6,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/3/2012,11.7,,,,29.4,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/4/2012,0,,,,27.2,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/5/2012,0,,,,26.7,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/6/2012,0,,,,22.2,6.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/7/2012,0,,,,24.4,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/8/2012,0,,,,25.6,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/9/2012,0,,,,28.3,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/10/2012,0,,,,28.3,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/11/2012,7.1,,,,28.3,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/12/2012,0,,,,17.2,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/13/2012,0,,,,15.6,1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/14/2012,0,,,,17.8,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/15/2012,0,,,,18.9,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/16/2012,0,,,,18.9,1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/17/2012,0,,,,21.1,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/18/2012,0,,,,22.8,1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/19/2012,0,,,,24.4,4.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/20/2012,0,,,,26.7,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/21/2012,0,,,,27.8,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/22/2012,0,,,,25.6,6.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/23/2012,0,,,,21.1,10,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/24/2012,0,,,,16.1,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/25/2012,0,,,,23.3,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/26/2012,0.3,,,,28.3,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/27/2012,0,,,,17.8,4.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/28/2012,0,,,,18.3,1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/29/2012,0,,,,21.7,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/30/2012,0,,,,24.4,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/1/2012,0,,,,27.8,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/2/2012,0,,,,28.3,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/3/2012,0,,,,26.1,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/4/2012,0,,,,25.6,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/5/2012,0,,,,17.8,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/6/2012,0,,,,18.3,10,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/7/2012,0,,,,25,10.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/8/2012,0,,,,26.1,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/9/2012,23.9,,,,27.2,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/10/2012,7.9,,,,13.9,1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/11/2012,0,,,,12.2,-2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/12/2012,0,,,,14.4,-3.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/13/2012,0,,,,18.3,-2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/14/2012,0,,,,18.3,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/15/2012,4.1,,,,21.7,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/16/2012,11.2,,,,20.6,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/17/2012,0,,,,20,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/18/2012,0,,,,26.1,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/19/2012,0,,,,27.2,14.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/20/2012,0,,,,23.3,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/21/2012,0,,,,17.8,-2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/22/2012,0,,,,21.1,-1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/23/2012,0,,,,24.4,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/24/2012,0,,,,21.1,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/25/2012,33,,,,20.6,1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/26/2012,0,,,,6.7,-1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/27/2012,1.5,,,,10,-2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/28/2012,1,,,,10,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/29/2012,0,,,,10,-1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/30/2012,0,,,,10,-3.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/31/2012,22.4,,,,15,6.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/1/2013,5.3,,,,13.3,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/2/2013,0,,,,7.2,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/3/2013,0,,,,12.8,-1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/4/2013,2.5,,,,10.6,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/5/2013,3.6,,,,8.9,6.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/6/2013,0,,,,16.1,1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/7/2013,0,,,,13.9,-1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/8/2013,18.3,,,,16.7,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/9/2013,26.2,,,,18.9,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/10/2013,0.5,,,,21.1,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/11/2013,0,,,,23.3,6.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/12/2013,5.8,,,,25,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/13/2013,24.4,,,,11.7,4.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/14/2013,2.3,,,,7.2,2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/15/2013,3.8,,,,2.8,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/16/2013,0,,,,10.6,-0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/17/2013,0,,,,17.2,-2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/18/2013,0,,,,17.2,-0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/19/2013,0,,,,18.9,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/20/2013,0,,,,20.6,3.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/21/2013,0,,,,22.8,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/22/2013,0,,,,21.1,3.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/23/2013,0,,,,23.9,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/24/2013,0,,,,22.8,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/25/2013,0,,,,26.1,16.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/26/2013,0,,,,26.1,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/27/2013,0.5,,,,25,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/28/2013,0,,,,26.7,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/29/2013,11.7,,,,25,14.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/30/2013,0,,,,15,1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/31/2013,0,,,,18.9,-1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/1/2013,0,,,,21.7,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/2/2013,0,,,,23.9,6.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/3/2013,0,,,,22.2,3.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/4/2013,1.5,,,,17.2,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/5/2013,0,,,,24.4,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/6/2013,16.8,,,,17.8,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/7/2013,0,,,,19.4,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/8/2013,0,,,,16.7,9.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/9/2013,0.3,,,,19.4,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/10/2013,22.9,,,,22.2,14.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/11/2013,5.6,,,,15.6,11.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/12/2013,3.8,,,,14.4,10.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/13/2013,0.3,,,,14.4,2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/14/2013,0,,,,19.4,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/15/2013,0,,,,17.8,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/16/2013,0,,,,15,-1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/17/2013,0,,,,21.7,1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/18/2013,9.1,,,,22.2,10.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/19/2013,0,,,,18.9,3.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/20/2013,0.3,,,,13.3,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/21/2013,7.4,,,,23.9,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/22/2013,0,,,,14.4,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/23/2013,0,,,,20.6,4.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/24/2013,0,,,,22.2,3.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/25/2013,2.3,,,,22.8,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/26/2013,0,,,,16.7,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/27/2013,0,,,,18.9,2.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/28/2013,0,,,,15.6,2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/1/2013,0,,,,16.7,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/2/2013,0,,,,11.7,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/3/2013,0,,,,21.1,-2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/4/2013,0,,,,26.7,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/5/2013,0,,,,20,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/6/2013,0,,,,20,-1.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/7/2013,0,,,,21.1,2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/8/2013,0,,,,23.9,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/9/2013,0,,,,25,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/10/2013,33,,,,20,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/11/2013,0,,,,16.1,3.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/12/2013,0,,,,21.7,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/13/2013,0,,,,22.8,4.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/14/2013,0,,,,24.4,3.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/15/2013,0,,,,27.2,6.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/16/2013,0,,,,28.9,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/17/2013,0,,,,28.9,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/18/2013,0,,,,31.1,17.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/19/2013,0,,,,25.6,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/20/2013,11.2,,,,23.3,10,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/21/2013,0,,,,23.9,7.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/22/2013,0,,,,30,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/23/2013,0,,,,19.4,12.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/24/2013,0,,,,15,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/25/2013,0,,,,16.1,0.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/26/2013,0,,,,16.1,-1.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/27/2013,0,,,,22.2,0,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/28/2013,0,,,,22.8,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/29/2013,0,,,,25,12.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/30/2013,2.8,,,,26.7,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/31/2013,17.5,,,,23.3,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/1/2013,0,,,,28.3,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/2/2013,22.9,,,,25.6,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/3/2013,7.6,,,,18.3,8.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/4/2013,0,,,,10.6,7.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/5/2013,0,,,,23.9,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/6/2013,0,,,,25.6,7.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/7/2013,0,,,,27.2,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/8/2013,0,,,,28.3,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/9/2013,0,,,,31.1,20,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/10/2013,4.6,,,,26.1,7.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/11/2013,8.1,,,,20.6,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/12/2013,0,,,,26.1,4.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/13/2013,0,,,,27.2,7.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/14/2013,0,,,,28.3,11.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/15/2013,0,,,,31.7,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/16/2013,0,,,,31.1,22.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/17/2013,0,,,,30.6,23.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/18/2013,12.4,,,,24.4,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/19/2013,0,,,,17.8,5.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/20/2013,0,,,,22.8,2.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/21/2013,0,,,,23.9,6.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/22/2013,0,,,,27.8,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/23/2013,0,,,,28.3,13.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/24/2013,0,,,,20,7.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/25/2013,0,,,,23.3,12.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/26/2013,0,,,,28.9,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/27/2013,0,,,,30.6,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/28/2013,0,,,,31.7,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/29/2013,0,,,,30,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/30/2013,1,,,,28.3,16.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/1/2013,0,,,,30.6,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/2/2013,1,,,,25.6,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/3/2013,0.3,,,,19.4,6.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/4/2013,0,,,,26.7,5,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/5/2013,0,,,,21.1,6.1,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/6/2013,0,,,,27.2,6.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/7/2013,0,,,,30.6,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/8/2013,0,,,,30.6,13.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/9/2013,25.7,,,,26.1,18.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/10/2013,0,,,,27.2,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/11/2013,0.3,,,,28.9,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/12/2013,0,,,,26.1,11.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/13/2013,0,,,,28.9,8.9,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/14/2013,0,,,,30,12.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/15/2013,10.9,,,,23.3,17.2,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/16/2013,7.1,,,,29.4,18.3,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/17/2013,0,,,,32.2,22.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/18/2013,0,,,,33.3,21.7,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/19/2013,0,,,,33.3,22.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/20/2013,0,,,,32.8,22.8,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/21/2013,37.3,,,,32.8,19.4,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/22/2013,0,,,,29.4,20,
